Code poste;Nom poste;FONCTION;Etat;Tension (kV);Longitude poste (DD);Latitude poste (DD);Géo-point poste (DD)
BERTH;BERTHOLENE;Poste de transformation;EN EXPLOITATION;63kV;2.7972954941413177;44.39454415934949;44.39454415934949, 2.7972954941413177
BETHE;BETHENY;Poste de transformation;EN EXPLOITATION;63kV;4.041771868208851;49.27549287314545;49.27549287314545, 4.041771868208851
BEZIE;BEZIERS (S.N.C.F.);Poste de transformation;EN EXPLOITATION;63kV;3.2310401405902804;43.33035619583776;43.33035619583776, 3.2310401405902804
BISC5;BISCHWILLER;Poste de transformation;EN EXPLOITATION;63kV;7.832522505675547;48.77081021666831;48.77081021666831, 7.832522505675547
BLAGN;BLAGNAC;Poste de transformation;EN EXPLOITATION;HORS TENSION;1.3880896513500518;43.617881271532134;43.617881271532134, 1.3880896513500518
BLYE;BLYE;Poste de transformation;EN EXPLOITATION;63kV;5.714931370383673;46.625987337931626;46.625987337931626, 5.714931370383673
BOCAG;BOCAGE;Poste de transformation;EN EXPLOITATION;90kV;-0.6311732142938368;49.08916511486373;49.08916511486373, -0.6311732142938368
BOEGE;BOEGE;Poste de transformation;EN EXPLOITATION;63kV;6.418264440278435;46.21021299178043;46.21021299178043, 6.418264440278435
BOISS;BOISSE (LA);Poste de transformation;EN EXPLOITATION;400kV;5.022969366782135;45.83890345410825;45.83890345410825, 5.022969366782135
BOLO5;BOLOGNE (PORTIQUE);Poste de transformation;EN EXPLOITATION;63kV;5.168488373612847;48.2026030254803;48.2026030254803, 5.168488373612847
BONN9;BONNETABLE;Poste de transformation;EN EXPLOITATION;90kV;0.4128004052991772;48.18473077834209;48.18473077834209, 0.4128004052991772
BONNA;BONNAT;Poste de transformation;EN EXPLOITATION;90kV;1.8942325980540735;46.31665679401494;46.31665679401494, 1.8942325980540735
BORD6;BORDES (TURBOMECA);Poste de transformation;EN EXPLOITATION;63kV;-0.28697096494266755;43.23630342841052;43.23630342841052, -0.28697096494266755
BOUCH;BOUCHAIN;Poste de transformation;EN EXPLOITATION;400kV;3.315286057345295;50.296260578567455;50.296260578567455, 3.315286057345295
BOUFF;BOUFFERE;Poste de transformation;EN EXPLOITATION;90kV;-1.3384705135034713;46.974679835508034;46.974679835508034, -1.3384705135034713
BOULO;BOULOU;Poste de transformation;EN EXPLOITATION;63kV;2.859191397594344;42.550882823664864;42.550882823664864, 2.859191397594344
BOUS5;BOUSSAC;Poste de transformation;EN EXPLOITATION;63kV;2.2223218035770347;46.35372975972242;46.35372975972242, 2.2223218035770347
BOUZO;BOUZONVILLE;Poste de transformation;EN EXPLOITATION;63kV;6.517516169994676;49.29732359298666;49.29732359298666, 6.517516169994676
BRABO;BRABOIS;Poste de transformation;EN EXPLOITATION;63kV;6.137285711467469;48.64516113617962;48.64516113617962, 6.137285711467469
BRAM;BRAM;Poste de transformation;EN EXPLOITATION;63kV;2.1272561421248097;43.242181081926965;43.242181081926965, 2.1272561421248097
BREAU;BREAU;Poste de transformation;EN EXPLOITATION;225kV;3.5493400816162555;47.80902707352095;47.80902707352095, 3.5493400816162555
BRET5;BRETEUIL;Poste de transformation;EN EXPLOITATION;63kV;2.3083472897797277;49.627161052574266;49.627161052574266, 2.3083472897797277
BREV6;BREVAL;Poste de transformation;EN EXPLOITATION;63kV;2.0148782433062316;49.021744750169816;49.021744750169816, 2.0148782433062316
BRIDO;BRIDOIRE (LA);Poste de transformation;EN EXPLOITATION;63kV;5.734515954049866;45.54275058649339;45.54275058649339, 5.734515954049866
BRIOU;BRIOUDE;Poste de transformation;EN EXPLOITATION;63kV;3.386532346263365;45.29842888517086;45.29842888517086, 3.386532346263365
BRIVE;BRIVET;Poste de transformation;EN EXPLOITATION;63kV;-2.1370898684845856;47.30374145241023;47.30374145241023, -2.1370898684845856
BROMM;BROMMAT;Poste de transformation;EN EXPLOITATION;400kV;2.6828604967257426;44.76803852117176;44.76803852117176, 2.6828604967257426
BROU5;BROU;Poste de transformation;EN EXPLOITATION;90kV;1.1628845918861637;48.2249745149578;48.2249745149578, 1.1628845918861637
BRUGE;BRUGES;Poste de transformation;EN EXPLOITATION;225kV;-0.6362954417402497;44.89085843043447;44.89085843043447, -0.6362954417402497
BRUN5;BRUNEHAUT;Poste de transformation;EN EXPLOITATION;63kV;3.0410439563695775;49.87857558010074;49.87857558010074, 3.0410439563695775
BRUNO;BRUNOY;Poste de transformation;EN EXPLOITATION;63kV;2.513240304947333;48.69193189924604;48.69193189924604, 2.513240304947333
BRUYE;BRUYERES (LES);Poste de transformation;EN EXPLOITATION;63kV;5.839661850290035;48.663315028539195;48.663315028539195, 5.839661850290035
BUSIG;BUSIGNY;Poste de transformation;EN EXPLOITATION;63kV;3.458359475736976;50.05498465707531;50.05498465707531, 3.458359475736976
BVIL6;BELLEVILLE (HAUTELUCE);Poste de transformation;EN EXPLOITATION;45kV;6.638133849254377;45.77259445447325;45.77259445447325, 6.638133849254377
BXNE6;BEAUNE-;Poste de transformation;EN EXPLOITATION;90kV;2.4295072994797624;48.07643295249428;48.07643295249428, 2.4295072994797624
BXRE5;BEAUREGARD (THIONVILLE);Poste de transformation;EN EXPLOITATION;63kV;6.157278862039168;49.34645439257488;49.34645439257488, 6.157278862039168
BXZEE;BEAUZEE;Poste de transformation;EN EXPLOITATION;63kV;5.202729944691491;48.96235349407081;48.96235349407081, 5.202729944691491
BZELI;BOURELIE (LA);Poste de transformation;EN EXPLOITATION;63kV;1.9187792302163307;43.89839832840841;43.89839832840841, 1.9187792302163307
BZGUE;BOURGUEIL;Poste de transformation;EN EXPLOITATION;90kV;0.16955501034473489;47.27287771394456;47.27287771394456, 0.16955501034473489
BZNE;BOURNE (LA);Poste de transformation;EN EXPLOITATION;63kV;5.488204589544311;45.08066508782942;45.08066508782942, 5.488204589544311
C.AND;COTE-ST-ANDRE (LA);Poste de transformation;EN EXPLOITATION;63kV;5.259507975820264;45.383538538408175;45.383538538408175, 5.259507975820264
C.CHA;CHAPELLE-DU-CHATELARD(LA);Poste de transformation;EN EXPLOITATION;63kV;5.025258832134481;46.0693246394547;46.0693246394547, 5.025258832134481
C.FOU;CHAMP-FOURNIER;Poste de transformation;EN EXPLOITATION;63kV;5.181508984038548;46.80354579786428;46.80354579786428, 5.181508984038548
C.HER;CLERMONT-L HERAULT;Poste de transformation;EN EXPLOITATION;63kV;3.4359390569171295;43.6212331420475;43.6212331420475, 3.4359390569171295
C.HUI;CONDE-SUR-HUISNE;Poste de transformation;EN EXPLOITATION;90kV;0.853664480792189;48.386834639590504;48.386834639590504, 0.853664480792189
C.LAN;CHAMPIGNY-LES-LANGRES;Poste de transformation;EN EXPLOITATION;63kV;5.340205055921137;47.88250884157979;47.88250884157979, 5.340205055921137
C.LAR;CONDAT-LE-LARDIN (STE ANON.PAPETERIES DE CONDAT);Poste de transformation;EN EXPLOITATION;90kV;1.2300898919034235;45.12606438728646;45.12606438728646, 1.2300898919034235
C.MET;CROIX-DE-METZ;Poste de transformation;EN EXPLOITATION;225kV;5.916662395977053;48.69206033611371;48.69206033611371, 5.916662395977053
C.NEY;CROIX-DE-NEYRAT;Poste de transformation;EN EXPLOITATION;63kV;3.1022853979839047;45.810137897968;45.810137897968, 3.1022853979839047
C.NOI;CONDE-SUR-NOIREAU;Poste de transformation;EN EXPLOITATION;90kV;-0.5474627384181019;48.857130429119096;48.857130429119096, -0.5474627384181019
C.REG;CHAMPS-REGNAUD;Poste de transformation;EN EXPLOITATION;225kV;5.060000397609466;47.352490056357226;47.352490056357226, 5.060000397609466
C.RHO;CHATEAUNEUF-DU-RHONE;Poste de transformation;EN EXPLOITATION;225kV;4.709013184824603;44.49619488140362;44.49619488140362, 4.709013184824603
C.SEI;CHATILLON-SUR-SEINE;Poste de transformation;EN EXPLOITATION;225kV;4.5595413949288925;47.85216231490962;47.85216231490962, 4.5595413949288925
CABA5;CABANES;Poste de transformation;EN EXPLOITATION;63kV;2.9985577113611717;42.896547351334696;42.896547351334696, 2.9985577113611717
CADAL;CADALLES (LES);Poste de transformation;EN EXPLOITATION;63kV;5.2119733630474245;46.20825842922269;46.20825842922269, 5.2119733630474245
CADAR;CADARACHE;Poste de transformation;EN EXPLOITATION;63kV;5.767925428789312;43.68259925488212;43.68259925488212, 5.767925428789312
CAIL;CAIL;Poste de transformation;EN EXPLOITATION;150kV;3.380158759636505;50.327045497845;50.327045497845, 3.380158759636505
CAJAR;CAJARC;Poste de transformation;EN EXPLOITATION;63kV;1.8322086103218158;44.47530354517891;44.47530354517891, 1.8322086103218158
CALAI;CALAIS;Poste de transformation;EN EXPLOITATION;90kV;1.848200714645629;50.931936526323526;50.931936526323526, 1.848200714645629
CALYP;CALYPSO;Poste de transformation;EN EXPLOITATION;45kV;6.4481088212083275;45.22450164089983;45.22450164089983, 6.4481088212083275
CAMP;CAMP (LE);Poste de transformation;EN EXPLOITATION;63kV;5.046839476037789;43.82519096942498;43.82519096942498, 5.046839476037789
CAMPE;CAMPEAUX (LES);Poste de transformation;EN EXPLOITATION;90kV;0.9516588198065611;49.528724061279995;49.528724061279995, 0.9516588198065611
CANCO;CANCON;Poste de transformation;EN EXPLOITATION;63kV;0.6469464193078893;44.53681174913228;44.53681174913228, 0.6469464193078893
CANET;CANET;Poste de transformation;EN EXPLOITATION;63kV;2.985726347687869;42.70788505700564;42.70788505700564, 2.985726347687869
CANTE;CANTEGRIT;Poste de transformation;EN EXPLOITATION;400kV;-0.8874977412571096;44.012811937775304;44.012811937775304, -0.8874977412571096
CARC5;CARCASSONNE;Poste de transformation;EN EXPLOITATION;63kV;2.331573059377322;43.21898974447506;43.21898974447506, 2.331573059377322
CARLI;CARLING;Poste de transformation;EN EXPLOITATION;63kV;6.713225505333612;49.17136825306102;49.17136825306102, 6.713225505333612
CATT5;CATTENOM (STATION DE POMPAGE);Poste de transformation;EN EXPLOITATION;63kV;6.23455234808738;49.39051895910386;49.39051895910386, 6.23455234808738
CAUDE;CAUDEAU;Poste de transformation;EN EXPLOITATION;63kV;0.4883391809730668;44.872115201621305;44.872115201621305, 0.4883391809730668
CAUSS;CAUSSADE;Poste de transformation;EN EXPLOITATION;63kV;1.5332567421138228;44.16252418751666;44.16252418751666, 1.5332567421138228
CAVAI;CAVAILLON;Poste de transformation;EN EXPLOITATION;63kV;5.036472957295939;43.850154378903454;43.850154378903454, 5.036472957295939
CAZE5;CAZERIE;Poste de transformation;EN EXPLOITATION;90kV;1.2576183067976796;49.50001710124746;49.50001710124746, 1.2576183067976796
CEMPA;CEMPA;Poste de transformation;EN EXPLOITATION;63kV;7.739784000503433;48.82611780030731;48.82611780030731, 7.739784000503433
CESSE;CESSE;Poste de transformation;EN EXPLOITATION;63kV;2.914421031270994;43.285656516678976;43.285656516678976, 2.914421031270994
CGEP;C.G.E.P.;Poste de transformation;EN EXPLOITATION;90kV;1.3276889520747384;45.87945163800884;45.87945163800884, 1.3276889520747384
CHABA;CHABANAIS;Poste de transformation;EN EXPLOITATION;90kV;0.6941584071648493;45.87605898867246;45.87605898867246, 0.6941584071648493
CHABO;CHABOSSIERE (LA);Poste de transformation;EN EXPLOITATION;225kV;-1.685354814805559;47.20657644140064;47.20657644140064, -1.685354814805559
CHABR;CHABRILLAN;Poste de transformation;EN EXPLOITATION;225kV;4.945867489577191;44.70020979733387;44.70020979733387, 4.945867489577191
CHAG5;CHAGNOT;Poste de transformation;EN EXPLOITATION;90kV;2.0974399763796447;47.212853465945365;47.212853465945365, 2.0974399763796447
CHAGN;CHAGNY;Poste de transformation;EN EXPLOITATION;63kV;4.748657840748808;46.905643893838516;46.905643893838516, 4.748657840748808
CHAIL;CHAILLOTS (LES);Poste de transformation;EN EXPLOITATION;63kV;3.3147117993984176;48.215342821575426;48.215342821575426, 3.3147117993984176
CHAL5;CHALON (S.N.C.F.);Poste de transformation;EN EXPLOITATION;63kV;4.8437317525868115;46.776876782159505;46.776876782159505, 4.8437317525868115
CHAL7;CHALAMPE;Poste de transformation;EN EXPLOITATION;225kV;7.5257915258993195;47.81409338443055;47.81409338443055, 7.5257915258993195
CHAT6;CHATAIGNERAIE (LA);Poste de transformation;EN EXPLOITATION;90kV;-0.7257590903765312;46.647879745454844;46.647879745454844, -0.7257590903765312
CHATR;CHATRE (LA);Poste de transformation;EN EXPLOITATION;90kV;1.5773775740842668;45.97940240927851;45.97940240927851, 1.5773775740842668
CHEDD;CHEDDE (S.E.R.S.);Poste de transformation;EN EXPLOITATION;45kV;6.732737932773129;45.92713547025206;45.92713547025206, 6.732737932773129
CHEMI;CHEMILLE;Poste de transformation;EN EXPLOITATION;90kV;-0.7521060221740702;47.21306941185706;47.21306941185706, -0.7521060221740702
CIERP;CIERP;Poste de transformation;EN EXPLOITATION;63kV;0.6373712081177307;42.91145578745256;42.91145578745256, 0.6373712081177307
CIEUR;CIEURAC;Poste de transformation;EN EXPLOITATION;63kV;1.4941425793836618;44.36243611500569;44.36243611500569, 1.4941425793836618
CIVAU;CIVAUX;Poste de transformation;EN EXPLOITATION;400kV;0.6514279087417719;46.45496222761277;46.45496222761277, 0.6514279087417719
CIVRI;CIVRIEUX;Poste de transformation;EN EXPLOITATION;63kV;4.704112103467211;45.857475917184686;45.857475917184686, 4.704112103467211
CLIMA;CLIMADEF;Poste de transformation;EN EXPLOITATION;63kV;2.233500249655016;48.897074354145914;48.897074354145914, 2.233500249655016
CLUNY;CLUNY;Poste de transformation;EN EXPLOITATION;63kV;4.662606392218262;46.4277725662654;46.4277725662654, 4.662606392218262
COARR;COARRAZE;Poste de transformation;EN EXPLOITATION;63kV;-0.24308383790588609;43.182769278199935;43.182769278199935, -0.24308383790588609
COLMA;COLMAR (S.N.C.F.);Poste de transformation;EN EXPLOITATION;63kV;7.350975696362761;48.09204651039676;48.09204651039676, 7.350975696362761
COLOM;COLOMBIERS;Poste de transformation;EN EXPLOITATION;90kV;0.6021429739310734;46.98678133825979;46.98678133825979, 0.6021429739310734
COLON;COLONIE;Poste de transformation;EN EXPLOITATION;225kV;2.4504107671184427;48.799929219475324;48.799929219475324, 2.4504107671184427
COMB5;COMBEAUX;Poste de transformation;EN EXPLOITATION;63kV;4.879371335955817;44.98242594457833;44.98242594457833, 4.879371335955817
COMM6;COMMERCY;Poste de transformation;EN EXPLOITATION;63kV;5.582830965889737;48.77081491683965;48.77081491683965, 5.582830965889737
CONDO;CONDOM;Poste de transformation;EN EXPLOITATION;63kV;0.3731050443066203;43.946184413817235;43.946184413817235, 0.3731050443066203
CONT5;CONTRISSON;Poste de transformation;EN EXPLOITATION;63kV;4.965893471351819;48.80692932202471;48.80692932202471, 4.965893471351819
CORB7;CORBEIL;Poste de transformation;EN EXPLOITATION;63kV;2.4426725724719605;48.61251617822048;48.61251617822048, 2.4426725724719605
CORB8;CORBIER (LE);Poste de transformation;EN EXPLOITATION;63kV;6.270880268482289;45.24047492763881;45.24047492763881, 6.270880268482289
CORME;CORMEILLES;Poste de transformation;EN EXPLOITATION;225kV;2.2001412354824055;48.95092733993511;48.95092733993511, 2.2001412354824055
COSSI;COSSIGNY;Poste de transformation;EN EXPLOITATION;225kV;2.6789744460476723;48.72859247408175;48.72859247408175, 2.6789744460476723
COUE5;COUESMES;Poste de transformation;EN EXPLOITATION;90kV;0.3302364161017592;47.55245760757049;47.55245760757049, 0.3302364161017592
COUL5;COULONDRES;Poste de transformation;EN EXPLOITATION;63kV;3.8215933721720208;43.704249143631735;43.704249143631735, 3.8215933721720208
COULA;COULANGE;Poste de transformation;EN EXPLOITATION;400kV;4.723440181477081;44.632278512874414;44.632278512874414, 4.723440181477081
COURS;COURS;Poste de transformation;EN EXPLOITATION;63kV;4.291485098054223;46.09675888807381;46.09675888807381, 4.291485098054223
CPIG5;CHAMPIGNY;Poste de transformation;EN EXPLOITATION;63kV;3.1485397421443038;48.317905408403014;48.317905408403014, 3.1485397421443038
CPNI5;CHAMPNIERS;Poste de transformation;EN EXPLOITATION;90kV;0.18577272197191028;45.694875731697636;45.694875731697636, 0.18577272197191028
CPNY;CHAMPAGNY;Poste de transformation;EN EXPLOITATION;63kV;6.68233501809015;45.44259259748449;45.44259259748449, 6.68233501809015
CRAN;CRAN;Poste de transformation;EN EXPLOITATION;63kV;6.106777606737907;45.90490556299818;45.90490556299818, 6.106777606737907
CRETA;CRETAINE;Poste de transformation;EN EXPLOITATION;225kV;2.358479696982668;48.79892482845883;48.79892482845883, 2.358479696982668
CREU5;CREUSE (LA);Poste de transformation;EN EXPLOITATION;HORS TENSION;0.650856685040944;46.45201420667451;46.45201420667451, 0.650856685040944
CREVE;CREVECOEUR;Poste de transformation;EN EXPLOITATION;63kV;3.252483426623435;48.79051698565729;48.79051698565729, 3.252483426623435
CROIX;CROIX (LA);Poste de transformation;EN EXPLOITATION;225kV;3.1314297748098947;50.710383706375104;50.710383706375104, 3.1314297748098947
CRONE;CRONENBOURG;Poste de transformation;EN EXPLOITATION;63kV;7.695011863519238;48.60041659080262;48.60041659080262, 7.695011863519238
CROUX;CROUX (LA);Poste de transformation;EN EXPLOITATION;63kV;2.530081945073162;43.980202507038754;43.980202507038754, 2.530081945073162
CROUZ;CROUZET (LE);Poste de transformation;EN EXPLOITATION;225kV;2.229143756811059;44.54630042834603;44.54630042834603, 2.229143756811059
CRUA5;CRUAS (-MEYSSE);Poste de transformation;EN EXPLOITATION;400kV;4.753884382607995;44.63401530213924;44.63401530213924, 4.753884382607995
CRUGE;CRUGEY;Poste de transformation;EN EXPLOITATION;63kV;4.67915434931416;47.18437611242058;47.18437611242058, 4.67915434931416
CSLET;CASTELET (LE);Poste de transformation;EN EXPLOITATION;63kV;1.787784101829588;42.74142621988828;42.74142621988828, 1.787784101829588
CSLN5;CASTELNAU (CLIENT);Poste de transformation;EN EXPLOITATION;63kV;3.9077252078258913;43.62907997028492;43.62907997028492, 3.9077252078258913
CTAUN;CHATEAUNEUF;Poste de transformation;EN EXPLOITATION;63kV;4.708149586322367;44.483952221436084;44.483952221436084, 4.708149586322367
CTLLE;CHATELLERAULT;Poste de transformation;EN EXPLOITATION;90kV;0.531643103502713;46.805943499738056;46.805943499738056, 0.531643103502713
CTMAL;CHATEAU MALO;Poste de transformation;EN EXPLOITATION;63kV;-1.9443973428036387;48.6225823109839;48.6225823109839, -1.9443973428036387
CUBNE;CUBNEZAIS;Poste de transformation;EN EXPLOITATION;400kV;-0.43537437258982187;45.0684008430684;45.0684008430684, -0.43537437258982187
CULOZ;CULOZ;Poste de transformation;EN EXPLOITATION;63kV;5.782929811168853;45.84243825224951;45.84243825224951, 5.782929811168853
CURBA;CURBANS;Poste de transformation;EN EXPLOITATION;225kV;6.059539622276535;44.44711724676474;44.44711724676474, 6.059539622276535
CURTI;CURTIL;Poste de transformation;EN EXPLOITATION;225kV;4.6126860996450345;46.58437458493579;46.58437458493579, 4.6126860996450345
CXFFA;CHAUFFAILLES;Poste de transformation;EN EXPLOITATION;63kV;4.316910526815359;46.21138286521432;46.21138286521432, 4.316910526815359
CXMET;CHAUMETTE;Poste de transformation;EN EXPLOITATION;90kV;0.6467431748377259;47.35683644755777;47.35683644755777, 0.6467431748377259
CXMON;CHAUMONT (CHASSENEUIL-DU-POITOU);Poste de transformation;EN EXPLOITATION;90kV;0.3590858130515112;46.63203607164417;46.63203607164417, 0.3590858130515112
CXTAG;CHAUTAGNE;Poste de transformation;EN EXPLOITATION;63kV;5.811474369114066;45.87881297384563;45.87881297384563, 5.811474369114066
CZELL;COURELLES (LES);Poste de transformation;EN EXPLOITATION;90kV;1.677371897496457;47.81989602755328;47.81989602755328, 1.677371897496457
CZTRY;COURTRY;Poste de transformation;EN EXPLOITATION;225kV;2.7732162121277915;48.547476556489144;48.547476556489144, 2.7732162121277915
D.FRA;DIGUE-DES-FRANCAIS;Poste de transformation;EN EXPLOITATION;225kV;7.206907095364775;43.676501283999976;43.676501283999976, 7.206907095364775
